"debut	debut"
"http://t.co/efh9jfd8op	http://t.co/efh9jfd8op"
""
"abo	abo"
"o	o"
"gainile	gainile"
"gape	gape"
"kitso	kitso"
"akere	akere"
"rt	rt"
"""	"""
"@suna_baby	@suna_baby"
":	:"
"yessssiiiirrrrr	yes sir"
"!	!"
"rt	rt"
"@jozi00915	@jozi00915"
":	:"
"me	me"
"and	and"
"suna_baby	suna_baby"
"..	.."
"#weddingvibez	#weddingvibez"
"http://t.co/dxwxoyry5c	http://t.co/dxwxoyry5c"
"""	"""
""
"rt	rt"
"@danielsahyounie	@danielsahyounie"
":	:"
"i	i"
"wonder	wonder"
"what	what"
"the	the"
"janoskians	janoskians"
"big	big"
"announcement	announcement"
"is	is"
"tonight	tonight"
"...	..."
"im	i'm"
"so	so"
"excited	excited"
"....	...."
""
"rt	rt"
"@grejs71	@grejs71"
":	:"
"@velikimo	@velikimo"
"@razbiiibriga	@razbiiibriga"
"negde	negde"
"has	has"
"to	to"
"turn	turn"
",	,"
"but	but"
"gde	gde"
"?	?"
"lol	lol"
""
"its	it's"
"sunny	sunny"
",	,"
"which	which"
"means	means"
"i	i"
"have	have"
"to	to"
"go	go"
"outside	outside"
"with	with"
"people	people"
"!	!"
"fuck	fuck"
"u	you"
"civilisation	civilisation"
""
"lol	lol"
"@username	@username"
"cody	cody"
"cuzz	because"
"its	its"
"true	true"
"hahaha	hahaha"
""
"apple	apple"
"prepares	prepares"
"'	'"
"one	one"
"phone	phone"
"to	to"
"rule	rule"
"the	the"
"home	home"
"'	'"
"http://t.co/spthlqr6wo	http://t.co/spthlqr6wo"
"vis	vis"
"@ft	@ft"
"(	("
"paywall	paywall"
")	)"
""
"my	my"
"stepmom	stepmom"
"just	just"
"texted	texted"
"me	me"
"this	this"
"...	..."
"https://t.co/hl7031c1nt	https://t.co/hl7031c1nt"
""
"rt	rt"
"@1dalert	@1dalert"
":	:"
"idk	idk"
"...	..."
"and	and"
"idc	idc"
"either	either"
"lmao	lmao"
"but	but"
"i	i"
"guess	guess"
"we'll	we'll"
"just	just"
"wait	wait"
"and	and"
"see	see"
"when	when"
"they	they"
"come	come"
"on	on"
"stage	stage"
":)	:)"
""
"lol	lol"
"gey	gey"
"rides	rides"
"with	with"
"homies	homies"
".	."
"http://t.co/yegfgxghxe	http://t.co/yegfgxghxe"
""
"if	if"
"you	you"
"a	a"
"real	real"
"nigga	nigger"
"next	next"
"time	time"
"u	you"
"get	get"
"a	a"
"cut	cut"
"put	put"
"salt	salt"
"i	i"
".	."
"the	the"
"wound	wound"
"or	or"
"alcohol	alcohol"
"since	since"
"u	you"
"so	so"
"real	real"
""
"@ifreke	@ifreke"
"something	something"
"about	about"
"ur	your"
"tweets	tweets"
"with	with"
"the	the"
"mtn	mtn"
"hashtag	hashtag"
".	."
"something	something"
"not	not"
"right	right"
"though	though"
".	."
""
"#sneakpeek	#sneakpeek"
"from	from"
"<<	<<"
"voir	voir"
"autrement	autrement"
">>	>>"
"a	a"
"photo	photo"
"exhibit	exhibit"
"opening	opening"
"saturday	saturday"
"@username	@username"
"#hashtag	#hashtag"
"gallery	gallery"
"http://t.co/27s8p2lppt	http://t.co/27s8p2lppt"
""
"nice	nice"
"arange	arange"
"in	in"
"la	la"
"finca	finca"
"dinning	dinning"
"table	table"
"that	that"
"wooden	wooden"
"material	material"
"of	of"
"furnitures	furnitures"
"make	make"
"beauty	beauty"
"view	view"
"of	of"
"object	object"
"http://t.co/hae7lgckvl	http://t.co/hae7lgckvl"
""
"phone	phone"
"charging	charging"
"...	..."
"thinkin	thinking"
"bout	about"
"unplugging	unplugging"
"it	it"
"forreal	for real"
""
"rt	rt"
"@angry_arsene_	@angry_arsene_"
":	:"
"retweet	retweet"
"for	for"
"me	me"
".	."
"favorite	favorite"
"for	for"
"c	c"
".	."
"ronaldo	ronaldo"
".	."
"http://t.co/a8422dyisp	http://t.co/a8422dyisp"
""
"rt	rt"
"@beasiswaindo	@beasiswaindo"
":	:"
"http://t.co/g4a4ajskzs	http://t.co/g4a4ajskzs"
"beasiswa	beasiswa"
"utk	utk"
"bassist	bassist"
"di	di"
"musicians	musicians"
"institute	institute"
"hollywood	hollywood"
"usa	usa"
":d	:d"
""
"rt	rt"
"@flyyguyjai	@flyyguyjai"
":	:"
"make	make"
"sure	sure"
"ppl	people"
"are	are"
"who	who"
"they	they"
"appear	appear"
"to	to"
"be	be"
"before	before"
"u	you"
"decide	decide"
"to	to"
"fall	fall"
"for	for"
"em	them"
""
"rt	rt"
"@ashton5sos	@ashton5sos"
":	:"
"i	i"
"wonder	wonder"
"what	what"
"woulda	would have"
"happened	happened"
"if	if"
"i	i"
"never	never"
"learnt	learned"
"the	the"
"drums	drums"
""
"lana	lana"
"del	del"
"rey	rey"
"-	-"
"summertime	summer time"
"sadness	sadness"
"(	("
"shawn	shawn"
"mendes	mendes"
")	)"
"http://t.co/balycwzofw	http://t.co/balycwzofw"
"https://t.co/j2dbzaucro	https://t.co/j2dbzaucro"
""
"seriously	seriously"
"aint	ain't"
"with	with"
"this	this"
"shit	shit"
"nomore	no more"
".	."
""
"dodgers	dodgers"
"send	send"
"down	down"
"chris	chris"
"withrow	withrow"
"to	to"
"make	make"
"room	room"
"for	for"
"hyun-jin	hyun-jin"
"ryu	ryu"
"..	.."
"dodgers	dodgers"
"mlb	major league baseball"
"http://t.co/cjgtmc5cg9	http://t.co/cjgtmc5cg9"
""
"rt	rt"
"@elise_amelia	@elise_amelia"
":	:"
"i	i"
"only	only"
"like	like"
"snapchat	snapchat"
"certain	certain"
"people	people"
"so	so"
"if	if"
"i	i"
"snapchat	snapchat"
"you	you"
"your	your"
"lucky	lucky"
""
"rt	rt"
"@thevinefights	@thevinefights"
":	:"
"lil	little"
"homies	homies"
"a	a"
"real	real"
"g	g"
"http://t.co/cokpblgewf	http://t.co/cokpblgewf"
""
"happy	happy"
"campaigning	campaigning"
"new	new"
"year	year"
"from	from"
"ukip	ukip"
"-	-"
"a	a"
"new	new"
"year	year"
"message	message"
"from	from"
"ukip	ukip"
"leader	leader"
"nigel	nigel"
"farage	farage"
"looks	looks"
"back	back"
"at	at"
"2012	2012"
"...	..."
"http://t.co/y5ucxj4xrm	http://t.co/y5ucxj4xrm"
""
"@tbrazy719	@tbrazy719"
"cross	cross"
"fit	fit"
"uce	uce"
".	."
"get	get"
"fit	fit"
"fast	fast"
"lol	lol"
""
"@shabrinaanugera	@shabrinaanugera"
"wkwkw	wkwkw"
"songong	songong"
"kemaren2	kemaren2"
"itu	itu"
"bkn	bkn"
"jones	jones"
"ye	ye"
"tp	tp"
"single	single"
"mulia	mulia"
"bin	bin"
"wkwkw	wkwkw"
""
"the	the"
"immigrant	immigrant"
",	,"
"starring	starring"
"joaquin	joaquin"
"phoenix	phoenix"
",	,"
"jeremy	jeremy"
"renner	renner"
"and	and"
"marion	marion"
"cotillard	cotillard"
"is	is"
"now	now"
"playing	playing"
"at	at"
"harkins	harkins"
"camelview	camelview"
"5	5"
"!	!"
"http://t.co/4ev9pmjcrz	http://t.co/4ev9pmjcrz"
""
"feelin	feeling"
"bad	bad"
"abt	about"
"the	the"
"weather	weather"
"coz	because"
"i	i"
"cnt	can't"
"wear	wear"
"ma	my"
"new	new"
"dress	dress"
""
"@catarina_cf	@catarina_cf"
"pls	please"
"do	do"
"it	it"
"for	for"
"pitbull	pitbull"
""
"@niallofficial	@niallofficial"
"please	please"
"niall	niall"
"can	can"
"i	i"
"have	have"
"one	one"
"of	of"
"your	your"
"team	team"
"niall	niall"
"jacket	jacket"
"please	please"
".	."
"im	i'm"
"really	really"
"cold	cold"
"haha	haha"
".	."
"follow	follow"
"me	me"
"if	if"
"yes	yes"
"please	please"
".	."
"im	i'm"
"begging	begging"
"you	you"
""
"i	i"
"posted	posted"
"2	2"
"photos	photos"
"on	on"
"facebook	facebook"
"in	in"
"the	the"
"album	album"
"""	"""
"dreamland	dreamland"
"aquapark	aquapark"
",	,"
"umm	umm"
"al	al"
"quain	quain"
",	,"
"uae	uae"
".	."
"""	"""
"http://t.co/fbs9gjyy50	http://t.co/fbs9gjyy50"
""
"@ansajneeuq	@ansajneeuq"
"yesss	yes"
"lord	lord"
"and	and"
"don't	don't"
"my	my"
"old	old"
"sugar	sugar"
"mama	mama"
"on	on"
"the	the"
"side	side"
"and	and"
"thats	that's"
"the	the"
"notorious	notorious"
"mama	mama"
"see	see"
""
"rt	rt"
"@win_stah	@win_stah"
":	:"
"@mistergome	@mistergome"
"cuz	because"
"eti	eti"
"how	how"
"would	would"
"you	you"
"say	say"
"you	you"
"missed	missed"
"someone	someone"
"in	in"
"tumbuka	tumbuka"
"""	"""
"naku	naku"
"zyewa	zyewa"
"""	"""
"?	?"
"(/	(/"
"\)	\)"
""
"brixham	brixham"
"rugby	rugby"
"camp	camp"
"2014	2014"
"-	-"
"brixham	brixham"
"rfc	rfc"
"http://t.co/uv2ulcniey	http://t.co/uv2ulcniey"
""
"this	this"
"true	true"
"life	life"
"im	i'm"
"watching	watching"
"make	make"
"me	me"
"really	really"
"not	not"
"trust	trust"
"niggas	niggers"
"at	at"
"all	all"
".	."
""
"rt	rt"
"@itsohsodemi	@itsohsodemi"
":	:"
"demi	demi"
"lovato	lovato"
"on	on"
"the	the"
"paul	paul"
"o'grady	o'grady"
"show	show"
"-	-"
"may	may"
"28th	28th"
"#8	#8"
"http://t.co/ds2ao3k4kp	http://t.co/ds2ao3k4kp"
""
"cassillas	cassillas"
"stop	stop"
"fuck	fuck"
"wid	with"
"me	me"
"goaal	goaal"
"ute	ute"
""
"rt	rt"
"@pallavighcnnibn	@pallavighcnnibn"
":	:"
"capt	capt"
"amrinder	amrinder"
"singh	singh"
"to	to"
"me	me"
":	:"
"priyanka	priyanka"
"too	too"
"should	should"
"brought	brought"
"in	in"
"..	.."
"it	it"
"shldnt	shouldn't"
"be	be"
"seen	seen"
"as	as"
"admission	admission"
"of	of"
"rahul's	rahul's"
"failure	failure"
""
"me	me"
"gusta	gusta"
"la	la"
"fabulosa	fabulosa"
"de	de"
"@fanny_lu	@fanny_lu"
"*---*	*---*"
""
"goodmorning	good morning"
"!!!	!!!"
"here	here"
"at	at"
"@chelsealorienne	@chelsealorienne"
"'	'"
"s	s"
"house	house"
"..	.."
":)))	:)))"
""
"@brazilstats	@brazilstats"
"can	can"
"you	you"
"help	help"
"to	to"
"confirm	confirm"
"the	the"
"david	david"
"luiz	luiz"
"impending	impending"
"transfer	transfer"
"to	to"
"psg	psg"
"pls	please"
"?	?"
""
"rt	rt"
"@flojoe98	@flojoe98"
":	:"
"favourite	favorite"
"on	on"
"the	the"
"way	way"
"home	home"
"from	from"
"nialls	nialls"
"game	game"
"yesterday	yesterday"
".	."
"aww	aww"
"love	love"
"him	him"
"#teamniall	#teamniall"
"#wmaonedirection	#wmaonedirection"
"http://t.co/ggmibvihnx	http://t.co/ggmibvihnx"
""
"@ehyelcah	@ehyelcah"
"your	your"
"twitcon	twitcon"
"!	!"
"gorgeous	gorgeous"
"as	as"
"always	always"
"!!	!!"
"(	("
"y	y"
")	)"
""
"rt	rt"
"@knockknock0408	@knockknock0408"
":	:"
"[	["
"vid	video"
"]	]"
"140523	140523"
"exo	exo"
"the	the"
"lost	lost"
"planet	planet"
"in	in"
"seoul	seoul"
"-	-"
"sehun	sehun"
"genie	genie"
"http://t.co/bfjv68aqug	http://t.co/bfjv68aqug"
""
"rt	rt"
"@marchyprobs	@marchyprobs"
":	:"
"looch	looch"
"doesn't	doesn't"
"have	have"
"to	to"
"kill	kill"
"weise	weise"
"next	next"
"year	year"
"now	now"
".	."
"he	he"
"just	just"
"got	got"
"destroyed	destroyed"
"#nhl15bergeron	#nhl15bergeron"
""
"@craftsboy	@craftsboy"
"ha	ha"
"haa	haa"
"!	!"
"you	you"
"fuckbag	fucking bag"
".	."
"predictable	predictable"
",	,"
"yet	yet"
"still	still"
"made	made"
"me	me"
"laugh	laugh"
".	."
""
"@0hmyf_	@0hmyf_"
"baby	baby"
"ava	ava"
"game	game"
"so	so"
"strong	strong"
"ur	you're"
"too	too"
"pretty	pretty"
"omg	omg"
"im	i'm"
"crying	crying"
""
"i	i"
"just	just"
"commented	commented"
":	:"
"ibaka	ibaka"
"dont	don't"
"look	look"
"hurt	hurt"
"in	in"
"the	the"
"sneakers	sneakers"
"app	app"
"http://t.co/l6tx8nmoxa	http://t.co/l6tx8nmoxa"
""
"neikeiishav	neikeiishav"
":	:"
"my	my"
"heart	heart"
"where	where"
"are	are"
"u	you"
",	,"
"i	i"
"can	can"
"go	go"
"out	out"
"now	now"
"!	!"
"/	/"
"hehe	hehe"
",	,"
"let's	let's"
"go	go"
"to	to"
"the	the"
"beach	beach"
".	."
"lol	lol"
",	,"
"happy	happy"
"me	me"
"it	it"
""
"rt	rt"
"@justinbieber	@justinbieber"
":	:"
"and	and"
"haterz	haters"
"....	...."
"i	i"
"love	love"
"u	you"
"too	too"
".	."
";)	;)"
""
"no	no"
"u	you"
"dont	don't"
"cause	because"
"u	you"
"will	will"
"wake	wake"
"up	up"
"at	at"
"9am	9am"
"for	for"
"sure	sure"
".	."
""
"rt	rt"
"@bestvinesever	@bestvinesever"
":	:"
"lil	little"
"homies	homies"
"a	a"
"real	real"
"g	g"
"http://t.co/mwn28zkjlb	http://t.co/mwn28zkjlb"
""
"ooh	ooh"
"ikno	i know"
"it	it"
"is	is"
"lol	lol"
""
"@shoshoni_m	@shoshoni_m"
"umm	umm"
"rite	right"
"by	by"
"the	the"
"corner	corner"
"lol	lol"
"theres	there's"
"a	a"
"bball	basketball"
"court	court"
".	."
"no	no"
"one	one"
"is	is"
"here	here"
"tho	though"
""
"@0613heero	@0613heero"
"it	it"
"doesnt	doesn't"
"have	have"
"the	the"
"same	same"
"meaning	meaning"
"as	as"
"gentille	gentle"
""
"rt	rt"
"@jbcrewdotcom	@jbcrewdotcom"
":	:"
"(	("
"new	new"
"pic	picture"
")	)"
"justin	justin"
"bieber	bieber"
"instagrams	instagrams"
"new	new"
"selfie	selfie"
"with	with"
"usher	usher"
"!	!"
"http://t.co/m7upsj40em	http://t.co/m7upsj40em"
"http://t.co/23sduo9wk4	http://t.co/23sduo9wk4"
""
"my	my"
"shooters	shooters"
"got	got"
"guns	guns"
"&	&"
"they	they"
"soundin	sounding"
"like	like"
"dog	dog"
"whistles	whistles"
"!!	!!"
"oxy	oxy"
"x	x"
"l.o.b	l.o.b"
"mafia	mafia"
"ft	ft"
".	."
"uptownkye	uptownkye"
"by	by"
"shizz	shizz"
"g	g"
"http://t.co/a96f0dcm9s	http://t.co/a96f0dcm9s"
"on	on"
"#soundcloud	#soundcloud"
""
"rt	rt"
"@_axe1torres	@_axe1torres"
":	:"
"ibalik	ibalik"
"si	si"
"axel	axel"
"sa	sa"
"pbb	pbb"
"house	house"
""
"#9	#9"
":	:"
"aeg	aeg"
"be2003020w	be2003020w"
"60cm	60cm"
"multifunction	multifunction"
"single	single"
"built	built"
"in	in"
"electric	electric"
"oven	oven"
"in	in"
"white	white"
"http://t.co/mm0ikffjni	http://t.co/mm0ikffjni"
"aeg	aeg"
"be2003	be2003"
"...	..."
"http://t.co/bf577my664	http://t.co/bf577my664"
""
"@triana_afc	@triana_afc"
"he	he"
"won	won"
"the	the"
"champions	champions"
"league	league"
"why	why"
"wouldnt	wouldn't"
"he	he"
"be	be"
"really	really"
"happy	happy"
"?	?"
"lol	lol"
""
"i'm	i'm"
"a	a"
"kpop	kpop"
"fangirl	fan girl"
".	."
"my	my"
"oppa	oppa"
"is	is"
"the	the"
"best	best"
".	."
"your	your"
"argument	argument"
"is	is"
"invalid	invalid"
".	."
"#fangirlquote	#fangirlquote"
""
"yan	yan"
"gomes	gomes"
"is	is"
"better	better"
"than	than"
"jason	jason"
"giambi	giambi"
""
"rt	rt"
"@itsakbeats	@itsakbeats"
":	:"
"lil	little"
"b	boy"
"had	had"
"it	it"
"rougher	rougher"
"-	-"
"slavery	slavery"
""
"rt	rt"
"@britneedell	@britneedell"
":	:"
"i	i"
"can	can"
"finally	finally"
"be	be"
"retweeted	retweeted"
"n	and"
"shit	shit"
".	."
""
"@masochist_ro	@masochist_ro"
"it's	it's"
"not	not"
"about	about"
"the	the"
"moves	moves"
"though	though"
"homie	homie"
",	,"
"you	you"
"gotta	gotta"
"remember	remember"
"that	that"
".	."
"pokemon	pokemon"
"has	has"
"always	always"
"been	been"
"about	about"
"stats	stats"
"and	and"
"ev	ev"
"points	points"
".	."
"fact	fact"
"homie	homie"
".	."
""
"rt	rt"
"@tothebangtan	@tothebangtan"
":	:"
"[	["
"junon	junon"
"magazine	magazine"
"]	]"
"suga	suga"
"(	("
"cr	cr"
".	."
"25_jimin	25_jimin"
")	)"
"http://t.co/juwtcofglq	http://t.co/juwtcofglq"
""
"imma	i'm going to"
"tell	tell"
"ya	you"
"how	how"
"i	i"
"talk	talk"
"to	to"
"him	him"
"everything	everything"
"baee	baee"
""
"rt	rt"
"@sheswantsthed	@sheswantsthed"
":	:"
"manny	manny"
"pacquiao	pacquiao"
"is	is"
"real	real"
"af	af"
"for	for"
"this	this"
"http://t.co/xwvuocohmz	http://t.co/xwvuocohmz"
""
"batwing	batwing"
"greyni	greyni"
"rp	rp"
"70.000	70.000"
",	,"
"spandex	spandex"
"tanpa	tanpa"
"syal	syal"
",	,"
"fit	fit"
"to	to"
"l	l"
"http://t.co/wefkwhkg5d	http://t.co/wefkwhkg5d"
""
"http://t.co/co2b1ir2mf	http://t.co/co2b1ir2mf"
"#4	#4"
":	:"
"celestial	celestial"
"seasonings	seasonings"
"sleepytime	sleepytime"
"extra	extra"
"tea	tea"
",	,"
"20	20"
"count	count"
"tea	tea"
"bag	bag"
"celestial	celestial"
"seasonings	seasonings"
"sl	sl"
"...	..."
"http://t.co/iimnocx2kl	http://t.co/iimnocx2kl"
""
"i'm	i'm"
"so	so"
"excited	excited"
"to	to"
"see	see"
"andreina	andreina"
"and	and"
"eliezer	eliezer"
"!!	!!"
""
"send	send"
"me	me"
"your	your"
"snapchat	snapchat"
"usernames	usernames"
"!	!"
""
"rt	rt"
"@niallofficial	@niallofficial"
":	:"
"dressin	dressing"
"room	room"
"shenanigans	shenanigans"
"!	!"
"with	with"
"harrystyles	harrystyles"
"http://t.co/xdupsttiot	http://t.co/xdupsttiot"
""
"i'm	i'm"
"at	at"
"ioi	ioi"
"mall	mall"
"(	("
"puchong	puchong"
",	,"
"selangor	selangor"
")	)"
"w/	w/"
"23	23"
"others	others"
"https://t.co/un8sawl71z	https://t.co/un8sawl71z"
""
"goal	goal"
"!	!"
"waqa	waqa"
"scores	scores"
"the	the"
"third	third"
"goal	goal"
"for	for"
"fiji	fiji"
"on	on"
"77min	77min"
"|	|"
"fij	fij"
"3-0	3-0"
"png	png"
"#u20	#u20"
"#fijvpng	#fijvpng"
""
"dungey	dungey"
"got	got"
"his	his"
"balls	balls"
"back	back"
".	."
"i	i"
"repeat	repeat"
".	."
"dungey	dungey"
"got	got"
"his	his"
"balls	balls"
"back	back"
".	."
""
"rt	rt"
"@stylestickles	@stylestickles"
":	:"
"#zouispassmethatblunt	#zouispassmethatblunt"
"""	"""
"zayn	zayn"
"and	and"
"louis	louis"
"""	"""
"guess	guess"
"who	who"
"dosent	doesn't"
"take	take"
"managements	managements"
"shit	shit"
"anymore	anymore"
"http://t.co/fxvbwyqdv7	http://t.co/fxvbwyqdv7"
""
"rt	rt"
"@tomlindzayn	@tomlindzayn"
":	:"
"#thisisthem	#thisisthem"
"i	i"
"ddnt	didn't"
"know	know"
"they	they"
"will	will"
"sing	sing"
"what	what"
"the	the"
"fux	fuck"
""
"rt	rt"
"@home_elf	@home_elf"
":	:"
"140523	140523"
"ktr	ktr"
"-	-"
"cutie	cutie"
"~	~"
"[	["
"c	c"
".	."
"mi870621	mi870621"
"]	]"
"http://t.co/shfzd1ldht	http://t.co/shfzd1ldht"
""
"""	"""
"you	you"
"like	like"
"em	them"
"cause	because"
"you're	you're"
"a	a"
"stoner	stoner"
".	."
"everythings	everything's"
"amusing	amusing"
"to	to"
"you	you"
"""	"""
""
"rt	rt"
"@trollouispizza	@trollouispizza"
":	:"
"@pixelplay16	@pixelplay16"
"whenever	whenever"
"u	you"
"scream	scream"
"i	i"
"laugh	laugh"
"hard	hard"
"xd	xd"
""
"ughh	ughh"
"idk	idk"
"y	why"
"i'm	i'm"
"fuckn	fucking"
"hot	hot"
"!	!"
"when	when"
"i'm	i'm"
"layin	laying"
"here	here"
"naked	naked"
""
"don't	don't"
"u	you"
"ever	ever"
"for	for"
"a	a"
"second	second"
"get	get"
"to	to"
"thinkin	thinking"
"...	..."
"ur	you're"
"irreplaceable	irreplaceable"
""
"im	i'm"
"back	back"
"on	on"
"these	these"
"mf	mother fuckers"
"all	all"
"yall	y'all"
"can	can"
"smd	smd"
""
"rt	rt"
"@5sos	@5sos"
":	:"
"naw	now"
"hello	hello"
"newcastle	newcastle"
":)	:)"
"you	you"
"guys	guys"
"are	are"
"so	so"
"sweet	sweet"
"!	!"
"xo	xo"
""
"@l4rrysucks	@l4rrysucks"
"ai	ai"
"me	me"
"deixa	deixa"
"garota	garota"
"vai	vai"
"la	la"
"na	na"
"kah	kah"
""
"marty	marty"
"is	is"
"a	a"
"g	girl"
"haha	haha"
""
"rt	rt"
"@rbma	@rbma"
":	:"
"ny's	ny's"
"legendary	legendary"
"funhouse	funhouse"
"arguably	arguably"
"birthed	birthed"
"dance	dance"
"music's	music's"
"first	first"
"dj	dj"
"superstar	superstar"
"@heyjellybean	@heyjellybean"
"benitez	benitez"
"http://t.co/o407ryzfv3	http://t.co/o407ryzfv3"
"#djjellyb	#djjellyb"
""
"rt	rt"
"@frontporchstep	@frontporchstep"
":	:"
"@state_champs	@state_champs"
"yall	y'all"
"cant	can't"
"sign	sign"
"deez	these"
"nuts	nuts"
""
"rt	rt"
"@sportscenter	@sportscenter"
":	:"
"not	not"
"so	so"
"quick	quick"
",	,"
"la	la"
"!	!"
"michal	michal"
"handzus	handzus"
"is	is"
"the	the"
"hero	hero"
"as	as"
"blackhawks	blackhawks"
"beat	beat"
"kings	kings"
"in	in"
"ot	ot"
",	,"
"5-4	5-4"
".	."
"http://t.co/fqcdqfxmn7	http://t.co/fqcdqfxmn7"
""
"@epicnarry	@epicnarry"
"i	i"
"don't	don't"
"think	think"
"it's	it's"
"true	true"
"idk	idk"
"for	for"
"sure	sure"
"it	it"
"makes	makes"
"no	no"
"sense	sense"
"bc	because"
"i	i"
"think	think"
"jazzys	jazzy's"
"bday	birthday"
"is	is"
"in	in"
"a	a"
"couple	couple"
"days	days"
"but	but"
"apparently	apparently"
"selena's	selena's"
"there	there"
"2	2"
""
"i	i"
"liked	liked"
"a	a"
"@youtube	@youtube"
"video	video"
"from	from"
"@discipletk	@discipletk"
"http://t.co/ribiisuqhn	http://t.co/ribiisuqhn"
"#faze	#faze"
"5	5"
"top	top"
"100	100"
"results	results"
"v	v"
"log	log"
"disciple	disciple"
"tk	tk"
""
"rt	rt"
"@stephfunkii	@stephfunkii"
":	:"
"@j0w_	@j0w_"
"@_jackss	@_jackss"
"lol	lol"
"we	we"
"missed	missed"
"u	your"
"guys	guys"
"on	on"
"saturday	saturday"
"me	me"
"and	and"
"jacks	jacks"
"were	were"
"so	so"
"funny	funny"
"and	and"
"no	no"
"one	one"
"got	got"
"us	us"
"hahaha	hahaha"
""
"""	"""
"@ralphmathekga	@ralphmathekga"
":	:"
"zuma	zuma"
"'	'"
"s	s"
"cabinet	cabinet"
"is	is"
"not	not"
"bad	bad"
"at	at"
"all	all"
".	."
"""	"""
"i	i"
"concur	concur"
"sir	sir"
"rt	rt"
"@ralphmathekga	@ralphmathekga"
""
"wtf	wtf"
"is	is"
"prev	previous"
"tweet	tweet"
"been	been"
"trying	trying"
"to	to"
"figure	figure"
"this	this"
"out	out"
"for	for"
"about	about"
"a	a"
"year	year"
""
"holy	holy"
"fu	fuck"
"k"
"liam	liam"
"scared	scared"
"me	me"
""
"rt	rt"
"@pewdiepie	@pewdiepie"
":	:"
"rt	retweet"
"my	my"
"previous	previous"
"tweet	tweet"
"and	and"
"i	i"
"will	will"
"follow	follow"
"you	you"
"back	back"
".	."
"lol	lol"
"jk	just kidding"
"i	i"
"wont	won't"
".	."
""
"i	i"
"give	give"
"no	no"
"fucks	fucks"
"wat	what"
"someone	someone"
"has	has"
"to	to"
"say	say"
"about	about"
"another	another"
"mf	mother fucker"
"cuz	because"
"alot	a lot"
"ya	you"
"got	got"
"bad	bad"
"blood	blood"
"..	.."
"str8	straight"
"hate	hate"
"runnin	running"
"thru	through"
"ya	you"
""
"dan	dan"
"buat	buat"
"yang	yang"
"lolos	lolos"
",	,"
"congrats	congratulations"
"!	!"
"enjoy	enjoy"
"the	the"
"feedback	feedback"
"of	of"
"your	your"
"hardwork	hardwork"
",	,"
"yey	yey"
".	."
"*	*"
"throws	throws"
"confetti	confetti"
"*	*"
"#celty	#celty"
"http://t.co/jusmfxs4z7	http://t.co/jusmfxs4z7"
""
"@dioraemun	@dioraemun"
"yesss	yes"
"it	it"
"is	is"
".	."
"come	come"
"to	to"
"me	me"
"!	!"
"lol	lol"
""
"1	1"
"tweep	tweep"
"unfollowed	unfollowed"
"(	("
"goodbye	goodbye"
"!	!"
")	)"
"me	me"
"in	in"
"the	the"
"past	past"
"week	week"
".	."
"thank	thank"
"you	you"
"http://t.co/wqcw09u9ng	http://t.co/wqcw09u9ng"
".	."
""
"let's	let's"
"find	find"
"what	what"
"you	you"
"can	can"
"do	do"
",	,"
"not	not"
"what	what"
"you	you"
"want	want"
"to	to"
"do	do"
".	."
"-	-"
"yoon	yoon"
"tae	tae"
"woong	woong"
""
"rt	rt"
"@wesley_a_evans	@wesley_a_evans"
":	:"
"imma	i'm going to"
"start	start"
"telling	telling"
"myself	myself"
"my	my"
"own	own"
"secrets	secrets"
"cuz	because"
"i	i"
"can't	can't"
"trust	trust"
"anyone	anyone"
"be	but"
"me	me"
""
"rt	rt"
"@jonqhyeon	@jonqhyeon"
":	:"
"thunder	thunder"
"!	!"
"kai	kai"
"undid	undid"
"his	his"
"tie	tie"
"unbuttoned	unbuttoned"
"a	a"
"few	few"
"buttons	buttons"
"on	on"
"his	his"
"shirt	shirt"
"tt	tt"
""
"@ohsayhuns	@ohsayhuns"
"like	like"
"srlsy	srlsy"
"nada	nada"
"im	i'm"
"so	so"
"mad	mad"
"http://t.co/1wlf8mr6ro	http://t.co/1wlf8mr6ro"
""
"nflpa	nflpa"
"boss	boss"
"goes	goes"
"on	on"
"offensive	offensive"
"about	about"
"goodell	goodell"
"http://t.co/h9burrwcv6	http://t.co/h9burrwcv6"
""
"rt	rt"
"@arianagrande	@arianagrande"
":	:"
"u	you"
"know	know"
"i'll	i'll"
"be	be"
"savin	saving"
"my	my"
"love	love"
"for	for"
"u	you"
""
"@luannatomy	@luannatomy"
"awwww	awwww"
".	."
"you	you"
"vacant	vacant"
"for	for"
"this	this"
"whole	whole"
"day	day"
"?	?"
"seryoso	seryoso"
"?	?"
"ikaw	ikaw"
"pa	pa"
"ahaha	ahaha"
""
"rt	rt"
"@worldstarfunny	@worldstarfunny"
":	:"
"this	this"
"nigga	nigger"
"gives	gives"
"0	0"
"fucks	fucks"
"lol	lol"
"look	look"
"at	at"
"the	the"
"computer	computer"
"screen	screen"
"https://t.co/5twtrk3b9u	https://t.co/5twtrk3b9u"
""
"@ironchinchilla	@ironchinchilla"
"wtf	wtf"
"we	we"
"need	need"
"a	a"
"pic	picture"
"b	b"
""
"@xistylesgucci	@xistylesgucci"
"i	i"
"feel	feel"
"stupid	stupid"
"coz	because"
"im	i'm"
"arabic	arabic"
"and	and"
"dont	don't"
"know	know"
"why	why"
"people	people"
"do	do"
"that	that"
